,Name,Rating,Review
4041,Apple iPhone 4s,1,i got this iphone on straight talk works great
4042,Apple iPhone 4s,0,not gsm 
4043,Apple iPhone 4s,1,phone brand new no scratches all excellent
4044,Apple iPhone 4s,1,it is working fine as discribed
4045,Apple iPhone 4s,1,nice
4046,Apple iPhone 4s,1,good service and product recommended thank you 
4047,Apple iPhone 4s,1,excellent product
4048,Apple iPhone 4s,0,doesn come on box dosnt have charger
4049,Apple iPhone 4s,1,worked great until it got ground up by piece of equipment
4050,Apple iPhone 4s,0,do not buy this product from this vendor it never worked to connect wifi and battery was already worn out 
4051,Apple iPhone 4s,1,i very happy with my old new phone thx all
4052,Apple iPhone 4s,1,excellent
4053,Apple iPhone 4s,1,works as advertised no complaints 
4054,Apple iPhone 4s,0,wifi did not work and battery could only keep charge for small portion of the day returned the item 
4055,Apple iPhone 4s,1,works great and looks like new thanks 
4056,Apple iPhone 4s,1,on the amazon site it listed it as new phone rather than refurbished although wouldn expect new phone that is so dated it should have been listed as refurbished the phone itself is fine and works well 
4057,Apple iPhone 4s,0,screen is got some problems but other than that it fine 
4058,Apple iPhone 4s,0,hi would like to contact you about the apple iphone 4s bought 2 iphone and one of the two came damaged the cell phone turns off evens with full battery please contact as soon as possible to solve the problem thank to you apple iphone 4s 16gb unlocked gsm white certified refurbished 
4059,Apple iPhone 4s,0,defective product
4060,Apple iPhone 4s,0,yeah still own an older iphone 4s but it a great deal for quality product unfortunately the camera cannot be silenced because this is an import model from japan but that info was not shared in the description also the volume down button will not function have to use the cc menu 
4061,Apple iPhone 4s,0,i opened this phone after month of receiving as because was using another phone once started with it slowly all the problem arrived first of all screen started fluctuating and next finger touch home button slowly stopped working now have to throw this phone as because cant claim return this was the horrible experience and recommend not to buy this phone from this store 
4062,Apple iPhone 4s,1,very popular with young teens 
4063,Apple iPhone 4s,1,works perfectly
4064,Apple iPhone 4s,0,had virus or something and caused me significant inconvenience 
4065,Apple iPhone 4s,1,well it excellent but was expecting an original charger with headsets the phones really neat in terms of appearance but battery wise it weak
4066,Apple iPhone 4s,1,great product and value
4067,Apple iPhone 4s,0,charge doesnt last long and started to glitch when watching video after 2 months
4068,Apple iPhone 4s,0,the battery doesn lasts wifi is not functional can connect to router only 3g lte 
4069,Apple iPhone 4s,0,it did not get here when it was supposed to it was week late when it did get here it did not work properly and had to send it back 
4070,Apple iPhone 4s,1,very nice
4071,Apple iPhone 4s,1,i so glad with this order about everything from the product to its price and delivery time as well strongly recommended 
4072,Apple iPhone 4s,1,my iphone 4s unlocked was received on time and was packaged like brand new phone it was unlocked as advertised was able to activate it with my new sim chip without any problems it had to be setup like new phone we are very pleased and would recommend this phone 
4073,Apple iPhone 4s,1,quick delivery no issues
4074,Apple iPhone 4s,0,wi fi did not work and battery would not hold charge this unit was supposed to be re certified guaranteed
4075,Apple iPhone 4s,1,very good phone highly recommend it for interested buyers
4076,Apple iPhone 4s,1,i do like it it is so comfortable and exactly unlock 
4077,Apple iPhone 4s,1,great
4078,Apple iPhone 4s,1,all ok
4079,Apple iPhone 4s,1,the battery is not good it become low very fast 
4080,Apple iPhone 4s,1,not installed at the factory 
4081,Apple iPhone 4s,1,it looks brand new no visual flaws or scars functions well no complains yet 
4082,Apple iPhone 4s,1,good
4083,Apple iPhone 4s,1,expectations exceeded thanks 
4084,Apple iPhone 4s,0,this phone did not maintain its charge more than 2 hours and after month it died never to turn on again 
4085,Apple iPhone 4s,0,i bought the phone knowing that it was refurbished did not look new the glass was possibly replaced but the sides of the phone were worn possibly from case it was in the phone worked for about three weeks before it crashed would not charge and would not turn on took it to apple and they told me that the battery only lasts 3000 cycles and that it had not been replaced on the phone it would cost 80 to replace it this phone is junk and was not correctly refurbished save your self the trouble had and do not buy it 
4086,Apple iPhone 4s,1,it ok
4087,Apple iPhone 4s,1,great deliviry got it within 2 days and bought it over the weekend phone works perfectly
4088,Apple iPhone 4s,0,never buy this item in techarvard received 4 used iphones in absolutely awful condition some of them with used batteries and not original low quality parts 
4089,Apple iPhone 4s,1,thanx for iphone it so great
4090,Apple iPhone 4s,0,90 days isn enough it died and was waste of money very disappointed
4091,Apple iPhone 4s,0,no actually it wasn compatible with the cell service use that being said this is not your issue it was mine for ordering the wrong phone 
4092,Apple iPhone 4s,0,worked for few weeks then went out can be repaired hardware issue had to replace it 
4093,Apple iPhone 4s,1,is very good
4094,Apple iPhone 4s,0,i had to replace battery would not hold charge more than few hours
4095,Apple iPhone 4s,1,yes works great
4096,Apple iPhone 4s,1,excelente 
4097,Apple iPhone 4s,1,excelent 
4098,Apple iPhone 4s,1,everything works as expected very please with my purchase 
4099,Apple iPhone 4s,1,meh phones are werid
4100,Apple iPhone 4s,0,the battery was just horrible but the seller was easy to work with on return
4101,Apple iPhone 4s,1,all good
4102,Apple iPhone 4s,1,all good
4103,Apple iPhone 4s,0,battery was not that good need to charge twice day very narrow screen 
4104,Apple iPhone 4s,0,no work
4105,Apple iPhone 4s,1,the phone works fine with ios 9 3 5 however the 4s is sluggish to keep up with opening apps google maps for instance does take longer to load overall it a little slow but it all works the screen does have yellow hue to it its not crisp clear color also can get the idea out of my head that this refurbished phone has proprietary spyware installed to monitor calls texts and photos to activate the camera and microphone pretty much access anything on the phone it didn come with an official apple refurbish phone certification just came in bag the refurbished 4s is great deal m just paranoid thinking there a catch 
4106,Apple iPhone 4s,1,it is awesome have been wanting an iphone 4s for while now and finally got the money to buy it the phone works 100 you can add carrier to it it works just like any other iphone too
4107,Apple iPhone 4s,0,llego well but with the default screen calls chokes and reheated too when charging the battery would give me warranty then could not make the claim before because just week ago get the product because am from venezuela and slow as can solve this problem 
4108,Apple iPhone 4s,0,i bought the iphone 4s two months ago and no longer works so useless that is cheap if not hard so m very upset with my purchase
4109,Apple iPhone 4s,1,seemed just like new works fine and great value check here first if you need new phone 
4110,Apple iPhone 4s,1,okay but looks some costly
4111,Apple iPhone 4s,1,extremely pleased
4112,Apple iPhone 4s,1,i recently purchased this phone as birthday present for my son had this phone back when it was first released by apple and had no issues with it this phone was refurbished and came in looking brand new the only difference was the fact that it came in plain box and with no headphone it did include the charger and cable however he has been using the phone now for few weeks and it has worked flawlessly if you are looking to buy phone outright would definitely opt for refurbished model buy many items that have been on the market for while refurbished and have never had any problems with operation or aesthetics of them 
4113,Apple iPhone 4s,0,phones appear to be in good condition not sure about them being new and the after market accessories are very cheap the usb cable came apart while charging the first time reported to customer service via email but have yet to hear back so just went to find my own replacement hopefully the phones hold up longer than the charger 
4114,Apple iPhone 4s,1,its good exactly what is pictured
4115,Apple iPhone 4s,1,everything was fine 
4116,Apple iPhone 4s,0,not buying it does not work does not play audio from videos or ring when they call no charge and am now in colombia and can not return it and amazon is not responding 
4117,Apple iPhone 4s,1,works great 
4118,Apple iPhone 4s,1,so great that thought it was brand new great working phone
4119,Apple iPhone 4s,0,liberado unlocked 
4120,Apple iPhone 4s,1,good
4121,Apple iPhone 4s,1,like new one perfect condititons great funtions 
4122,Apple iPhone 4s,0,had to return as it was not unlocked would only work with at 
4123,Apple iPhone 4s,1,as advertised arrived quickly thanks 
4124,Apple iPhone 4s,0,not happy at all am returning the phone it not compatible with verizon waited week for the phone to go to my store to activate and use and it only compatible with att
4125,Apple iPhone 4s,1,originally was unsure about this phone as the reviews aren great however my phone came in great condition and so far am not having problems with it 
4126,Apple iPhone 4s,0,problem of battery or phone obligate to charge it 4 or 5 time day and the battery indicate 80 one minute later it 30 and when you plug it one second indicate charge 60 
4127,Apple iPhone 4s,0,i had to send this back because it would not go past the welcome screen as was entering language location and the beginning of the wifi router and password it would cycle back to the welcome screen and start all over again first thought it was happening because the phone was not fully charged so charged it over night it continued to persist so sent the phone back as soon as brought it to ups store was credited the amount spent 
4128,Apple iPhone 4s,0,very disapointed
4129,Apple iPhone 4s,1,great purchase 
4130,Apple iPhone 4s,0,i bought this phone and sent it to my sister in venezuela and she can use it because it not unlocked how can solve this 
4131,Apple iPhone 4s,1,nice phone works great 
4132,Apple iPhone 4s,0,phone looked worn and had lots of stratches bad condition unacceptable 
4133,Apple iPhone 4s,0,apple was said to be unlocked but was not 
4134,Apple iPhone 4s,0,probably used some buttons does not work overall very slow this is not new 4s
4135,Apple iPhone 4s,1,good
4136,Apple iPhone 4s,0,the charge cable of one device is not working
4137,Apple iPhone 4s,1,whole experience was great product was totally as described and worked great 
4138,Apple iPhone 4s,1,good works great the box is very simple and the charger is not cube like apple
4139,Apple iPhone 4s,0,we bought the cellphone and less than 3 months after it presents problem it can connect to the internet wi fi 
4140,Apple iPhone 4s,1,fast delivery and so far works like brand new phone it came in perfect condition 
4141,Apple iPhone 4s,0,terrible won hold charge refurbished nightmare if we hadn been in such bind never would have bought this
4142,Apple iPhone 4s,0,buy 2 one would run few weeks the wifi and then stopped when wanted to make claim had already spent time replacement
4143,Apple iPhone 4s,0,phone was in good shape and working order with bit of help from mobile to remove previous user information all was well however after about 6 months it is completely unreliable sometimes it works sometimes it doesn battery life is atrocious total waste of money 
4144,Apple iPhone 4s,1,phone was in excellent physical condition so far all functionally has worked without problems 
4145,Apple iPhone 4s,1,bought this for my grandson who is especially hard on phones he is using it with good case and is happy with it 
4146,Apple iPhone 4s,1,love it it is as described 
4147,Apple iPhone 4s,0,this iphone 4s 16gb is not good what was expected the product have several problems like sensor button is not working there are scratches on front side and also didn receive the ear hones with my phone and also when m calling the phone got hanged m loyal customer to amazon but have ever received this kinda product before very dis pointed 
4148,Apple iPhone 4s,1,came sooner than expected first one stopped coming on wouldn load after year liked the phone so much bought another one this one looks and works fine 
4149,Apple iPhone 4s,1,everything was great
4150,Apple iPhone 4s,0,no good batey the not good
4151,Apple iPhone 4s,0,i love
4152,Apple iPhone 4s,0,it works okay but sometimes it just exits out of page on its own
4153,Apple iPhone 4s,0,it was too small
4154,Apple iPhone 4s,1,exactly what expected and has worked out perfectly it got here earlier than expected and have had absolutely no problems 
4155,Apple iPhone 4s,0,ear piece doesn work we have to use the speaker to hear the caller 
4156,Apple iPhone 4s,0,we ordered this factory refurbished phone we missed the return date otherwise we would have returned it it really never worked properly we will never buy refurbished phone again it is scam 
4157,Apple iPhone 4s,1,ok
4158,Apple iPhone 4s,0,i just bought this and its not unlocked how do get my money back highly disappointed 
4159,Apple iPhone 4s,1,came on time and has worked fine so far 
4160,Apple iPhone 4s,1,excelente
4161,Apple iPhone 4s,0,battery dies too prematurely compared to my store bought iphone 4 yrs ago and one of the audio speakers does not work it arrived this way would not buy from this dealer again 
4162,Apple iPhone 4s,1,nice phone delivered with apple charger and cord using it right now 
4163,Apple iPhone 4s,1,great condition
4164,Apple iPhone 4s,1,nice 5 stars 
4165,Apple iPhone 4s,1,its an iphone with siri love her easily switched my crappy cricket lg 90 over to the phone by just inserting my sim card and transferred my data using the copy my data app for under 80 why would you buy anything else it works great and does everything am lmao at my friends over face time who paid 700 for their iphone and over 100 month for service and data theirs doesn do much more than my 70 refurbished 4s 
4166,Apple iPhone 4s,1,it was perfectly fine for an 85 phone 
4167,Apple iPhone 4s,1,works great 
4168,Apple iPhone 4s,1,came on time loved it looks even bigger than expected having turned it on as yet but m blown over thought it would have looked bad only thing wish it came with the headphone and manual that wud have been plus buuuuttttt love love love my new iphone thanks amazon love yah 
4169,Apple iPhone 4s,1,worth and full functional 
4170,Apple iPhone 4s,1,this device works in venezuela is unlocked has no box but is new device the charger and the cable is very cheap and low quality 
4171,Apple iPhone 4s,0,it would in the area where live 
4172,Apple iPhone 4s,0,volume no good cheap
4173,Apple iPhone 4s,1,the iphone 4s was in pristine condition even though the description may not claim so also it was unlocked and checked to see that it worked in at i sent the phone to india for use on the gsm network over there am very happy with the purchase highly recommended for the price paid 85 in july 2016 
4174,Apple iPhone 4s,0,doesn have enough space only have about 30 pictures and it won let me take anymore also have to delete texts constantly haven downloaded any apps 
4175,Apple iPhone 4s,1,iphone looks and works very good sorry that no headphones the seller is comunicatible 
4176,Apple iPhone 4s,0,the battery is not lasting for more than two hours
4177,Apple iPhone 4s,1,little scrunches but in total all good
4178,Apple iPhone 4s,1,great phone 
4179,Apple iPhone 4s,1,very good deal
4180,Apple iPhone 4s,0,bought this in may sim tray dead after month boooooooo
4181,Apple iPhone 4s,0,unit looked clean and appears to work just fine its the battery have an issue with when unit arrived last tuesday the battery was rated as average by the apps called battery life which installed when booted the unit today the battery is already in bad state as indicated by the apps when refurbish unit the battery must be fresh and brand new 
4182,Apple iPhone 4s,1,solid performance 
4183,Apple iPhone 4s,0,battery life is pretty short d say 3 hours when using the internet the whole time if don use it much it will last through the day other than that it was unlocked and everything seems to work
4184,Apple iPhone 4s,0,great phone but my speakers don work can hear anything from it without headset 
4185,Apple iPhone 4s,1,some refurbished phones don come with new battery this one obviously did cause it runs for 3 days without charge it has not malfunctioned since got it 2 months ago and did get silicone hard plastic combo case that saved it twice great buyi don need to fall for the phone of the month hype and make iphone richer just give me one the works well 
4186,Apple iPhone 4s,0,not working
4187,Apple iPhone 4s,1,phone is advertised it is being used and there are no issues delivered as expected in the agreed time 
4188,Apple iPhone 4s,1,all fine 
4189,Apple iPhone 4s,1,products is as picture love it
4190,Apple iPhone 4s,1,fine
4191,Apple iPhone 4s,0,bad product bad battery life
4192,Apple iPhone 4s,1,i love it lot the iphone 4 4s is my favorite designed apple phone yet love everything about it despite not being able to upgrade passed ios 9 3 
4193,Apple iPhone 4s,1,works great and no problems with it and have used it for last several months no problems 
4194,Apple iPhone 4s,0,if could would give it no stars the phone came and within few weeks had time to boot it up and change phones from my old one the this one it was mistake to change it before checked the battery from the beginning the battery didn hold charge very long and it took long time to recharge now within 3 hours after it charged it was dead didn use it once now it is trying to charge for 3 hours now and it is still in the red will take it to the apple store to verify dead battery have sent the seller 2 letters with no responce 
4195,Apple iPhone 4s,0,frequent crashes not reliable with catching available wifi 
4196,Apple iPhone 4s,1,unlocked as described connected to mobile without issue 
4197,Apple iPhone 4s,1,this was great buy for me 
4198,Apple iPhone 4s,0,got here day early however the battery would constantly act up the phone would shut off and say it was dead it over heated and lastly it just stopped sending texts returning asap 
4199,Apple iPhone 4s,1,this product was really good 
4200,Apple iPhone 4s,1,it was in extremely wonderful working condition and exceed my expectation awesome 
4201,Apple iPhone 4s,1,good
4202,Apple iPhone 4s,1,perfect shape works like brand new good price very happy 
4203,Apple iPhone 4s,1,excellent product quality almost brand new as describe by seller
4204,Apple iPhone 4s,0,won stay charged and screen had nice scratch in to plus chips off the bottom of the phone where it been dropped few times supposed to be refurbished but all that was done was factory reset 
4205,Apple iPhone 4s,0,the only reason gave it 2 stars was because it was in good physical condition the phone would not activate or even recognize at signal not unlocked and not useful sent back and gave up after reading endless other negative reviews these used phone peddlers are definitely the bad apples in amazons barrel 
4206,Apple iPhone 4s,0,it not working properly want to return it
4207,Apple iPhone 4s,1,phone came just as described unlocked in great condition 
4208,Apple iPhone 4s,1,as advertised
4209,Apple iPhone 4s,1,great deal works like new phone thanks
4210,Apple iPhone 4s,0,there was problem with the electric connector it is not appropriate fot the phone 
4211,Apple iPhone 4s,1,good
4212,Apple iPhone 4s,1,excelent
4213,Apple iPhone 4s,0,the charger was broken when took it out of the box could see the internal wire packaging was also not that great really disappointed 
4214,Apple iPhone 4s,1,love it 
4215,Apple iPhone 4s,1,pristine condition arrived on time perfect love my new old iphone
4216,Apple iPhone 4s,0,because the body is all score up tough that the casing was going to be changed
4217,Apple iPhone 4s,0,the phone was in perfect shape as far as the appearance once got it activated had to update the ios to be able to use itunes and the apple store the phone worked fast until started taking pictures and downloaded few apps it uses more data than any other phone ve ever used it usually takes me month and half to run out of 2gb of data but with this phone it took two weeks have even turned off lot of applications from running in the background the absolute worst thing about it is that the battery life with minimum usage typically last me 2 hours god forbid make one five minute phone call it drains the battery down completely within five minutes usually have to use it plugged into the charger it has features that love but really don believe will keep this phone just because of the consistent low storage warning low battery life and slow system wanted to return it but didn know how 
4218,Apple iPhone 4s,1,omg what great buy this phone is in perfect condition we were able to set it up without even contacting the carrier just switched over the sim card for teenager wanting an iphone this was great investment starter 
4219,Apple iPhone 4s,0,this will not work with simple mobile prepaid carrier its locked phone and problem to unlocked returned this peace of crap
4220,Apple iPhone 4s,1,good deal and after two months not one problem
4221,Apple iPhone 4s,0,phone is not unlocked as described it is verizon phone waited long time for this phone as live in central america and can return it what waste of time and money 
4222,Apple iPhone 4s,0,phone won even switch on complete nonsense 
4223,Apple iPhone 4s,0,this phone is not unlocked sold by buyspry
4224,Apple iPhone 4s,1,so nice
4225,Apple iPhone 4s,1,my granddaughter is deliighted with the phone 
4226,Apple iPhone 4s,0,the phone was the correct color and in perfect condition had to return it because after taking it to multiple carriers tmobile verizon and sprint no one would support it on their network evidently unlocked 4s have this issue 
4227,Apple iPhone 4s,0,you sold phone that the battery won stay charged for longer then an hour
4228,Apple iPhone 4s,0,i got the phone as bday gift its bin nothing but hassle all wanted was an iphone 4s for prpaid verizon had to buy sim card and adapter additionally and make phone calls all to find out that it is not going to work is not anything wanted its an at phone and will never work verizon service thanks for ruining the birthday gift and causing so much of hassle didnt need nor hav the time for extremly upset and disappointed 
4229,Apple iPhone 4s,0,phone had too much signs of usage 
4230,Apple iPhone 4s,0,not what wanted and had to return it back
4231,Apple iPhone 4s,1,evrerything seems to work ok battery maybe holds its charge littless than d like but overall good
4232,Apple iPhone 4s,0,lack of memory slow processing
4233,Apple iPhone 4s,1,well my iphone came like new unlocked on time and am happy customer would buy again from this company thank you and good job s it was fairly priced too 
4234,Apple iPhone 4s,1,my son happy with this phone no problems at all
4235,Apple iPhone 4s,1,very quick shipping and great quality phone 
4236,Apple iPhone 4s,0,it is not unlocked want my money back
4237,Apple iPhone 4s,1,great outstanding 
4238,Apple iPhone 4s,0,bad
4239,Apple iPhone 4s,1,buen producto
4240,Apple iPhone 4s,0,battery was bs
4241,Apple iPhone 4s,1,thanks
4242,Apple iPhone 4s,0,received today title says unlocked tag on phone says verizon will update following visit to obtain proper sim card 
4243,Apple iPhone 4s,0,charging is not staing
4244,Apple iPhone 4s,0,well just recieved this item in the mail and went through thorough inspection the black model appears to barely have 6gb where was proomised 8 full gb it is unlocked to at so was happy to place my first call on it volume control isnt bad the amount of internal storage is so bad that looked for any externa storage ports and there weren any but you can buy cheap iphone usb things for it if you like it didn arrive on full charge but am current charging it both the charger and converter box look like real apple but this is refurbished so we know better surprisingly this did not come with any earbuds but have many extra earbuds from miscellaneous items so it isn a problem there weren any scratches on the front or back the buttons don stick have yet to see how long the battery lasts but the camera is superb alltogether this was hit for me besides the whole storage deal d say it was pretty fair purchase for the amount of money spent on it 
4245,Apple iPhone 4s,1,works perfect 
4246,Apple iPhone 4s,0,nice phone for the price 
4247,Apple iPhone 4s,0,its ok
4248,Apple iPhone 4s,0,at first there were two problems with the product iphone 4s unlocked purchased the wifi tab was greyed out dim and can connect to internet even have sim card with high speed internet and wi fi at home there is no cellular data network tab on the phone to edit the apn called wireless 2 go they told me they had never had this issue before and they were ready to refund me and sent me label to return the product after consideration decided not to return the product reset and erased all the the content and network and started activating the iphone again it was hard time finally the wi fi tab works and the internet is connected however when browsed google the wi fi stopped working and the screen displayed could not activate cellular dater network had to redo everything again totally 3 times now it is connected to wi fi and internet but don know how long this status can maintain even dare not to browse google website on this iphone think the shadow of the former carrier is still there even the phone is unlocked is there way to find out the cellular data network tab and apn to solve this problem anyway have to say that this iphone 4s has good look and almost no scratches 
4249,Apple iPhone 4s,1,my wife now has telephone that she enjoys using thank you
4250,Apple iPhone 4s,0,the battery goes out in 10 minute with full charge and the processor doesn function right it freezes and stuff it worked okay for about 1 month 
4251,Apple iPhone 4s,1,charger for phone not working properly 
4252,Apple iPhone 4s,0,it comes with issues with the wifi network is not working
4253,Apple iPhone 4s,1,good product
4254,Apple iPhone 4s,0,this phone since arrived never work the battery do not charge don know whati have to do tried but the phone turn off all the time tks
4255,Apple iPhone 4s,1,exactly as described phone in perfect condition and worked immediately with my att service 
4256,Apple iPhone 4s,1,good
4257,Apple iPhone 4s,0,it said unlocked but when received the phone it was not unlocked and when tried to contact the seller via email and phone there was no response 
4258,Apple iPhone 4s,1,exactly as advertised 
4259,Apple iPhone 4s,1,what wanted on time 
4260,Apple iPhone 4s,1,i gave this phone to my wife as present and she loves it works excellent 
4261,Apple iPhone 4s,1,very good
4262,Apple iPhone 4s,0,the charger isn working and the battery life is also not good 
4263,Apple iPhone 4s,1,arrived on time with charger unlocked just popped my sims card in and was in use no issues also ordered two more for my daughters
4264,Apple iPhone 4s,0,even though the description says this refurbed phone was unlocked we wasted an hour in the verizon store trying to get it activated what waste of time 
4265,Apple iPhone 4s,1,it like new iphone the iphone has no sign weariness and it working perfectly battery in good shape lasting for day or two 
4266,Apple iPhone 4s,1,excellent
4267,Apple iPhone 4s,1,i got this phone literally the day after ordered it was pretty impressed with the shipping m using the phone now to write this it slightly glitchy which don mind my last phone was so much worse my only problem is that it doesn hold charge for very long just bought portable charger so won have to worry about finding an outlet to charge my phone 
4268,Apple iPhone 4s,1,nice phone
4269,Apple iPhone 4s,1,working perfectly 
4270,Apple iPhone 4s,0,didn get expected product sim slot is jammed battery life is bad took hours to chargekept on restarting after few minutes
4271,Apple iPhone 4s,0,my first review on amazon after being customer for over decade this is total fraud the charger is cheap off the street as for apple packaging see the picture of attached box and the plastic sleeve it came in 
4272,Apple iPhone 4s,1,very good iphone
4273,Apple iPhone 4s,1,perfect as described 
4274,Apple iPhone 4s,1,thank you very much
4275,Apple iPhone 4s,1,very good deal as expected 
4276,Apple iPhone 4s,1,it nice and cheap product 
4277,Apple iPhone 4s,1,so far there has been no problem with it what so ever 
4278,Apple iPhone 4s,1,works excelent no problems only had to update it and works good with tmobile 
4279,Apple iPhone 4s,1,the appearance of the phone is excellent like new the battery life is good it had verizon related sticker on the back but it is indeed unlocked it is gsm phone took it to mexico to use there and got sim and number from telcel without any problems it works very well 
4280,Apple iPhone 4s,1,my daughter saved her money to buy this and she is extremely happy with it
4281,Apple iPhone 4s,0,im havimg issues with the hone cause the button sont work and its slow
4282,Apple iPhone 4s,0,terrible product battery life is weak keyboard freezes 
4283,Apple iPhone 4s,1,producet came very right but the batery was not so good unfortunely 
4284,Apple iPhone 4s,1,love it so far
4285,Apple iPhone 4s,0,it was ok when first purchased it but after few months it started to freeze lot of times 
4286,Apple iPhone 4s,0,i bought 5 unlocked phones it turns out only 4 phones were unlocked 
4287,Apple iPhone 4s,0,the phone received was not an unlocked phone it was locked verizon phone very disappointed that the product was not what was advertised 
4288,Apple iPhone 4s,0,it was on the black list found that disrespectfull 
4289,Apple iPhone 4s,0,this iphone only works using the speakerphone it is rebuilt unlocked phone very disappointing purchase will return it as soon as possible 
4290,Apple iPhone 4s,1,is in perfect condition and is unlocked all ports work well it is just as fast as my other iphone 4s was and can download the current iso only problem is that the phone gets really hot really quickly and the battery seems to run out little faster than normal comes in fancy box with clear top and charger 
4291,Apple iPhone 4s,1,working great looks like new 
4292,Apple iPhone 4s,0,it came on time was happy about it but the charger was not the right one sad can use it the surface looks good no scratches but the speaker is not working well when making call 
4293,Apple iPhone 4s,0,battery drained too fast everytime had to return it 
4294,Apple iPhone 4s,1,the telephone is in exquisite condition also everything is wonderful in regards to the performance of the telephone should the need occur in the future there will not be any hesitation for me to purchase another telephone by using amazon com 
4295,Apple iPhone 4s,0,the phone is good but you sent me the wrong charger had to buy another one
4296,Apple iPhone 4s,1,in great condition it came with charger have had no problems with the phone 
4297,Apple iPhone 4s,1,everything ok 
4298,Apple iPhone 4s,1,for refurbished looks good charger arn oem but does the job 
4299,Apple iPhone 4s,0,product was gift for someone once they received the phone and attempted to use it the return window was over we charged the phone for first time use and determined the battery will not hold charge and drained within few hours with minimal use 
4300,Apple iPhone 4s,0,i write pretty good worried because last week received the cell phone to buy him but it does not work because it does not connect to the wireless network as hacerpara that we could change me
4301,Apple iPhone 4s,0,the only bad thing about it was that it had 12gb when it said it had 16gb 
4302,Apple iPhone 4s,0,holding right now took friggen week to get it supposed to be unlocked it aint verizon phone gonna try again to get service 
4303,Apple iPhone 4s,0,i wanna keep
4304,Apple iPhone 4s,1,arrived quickly had to buy it because my phone din work on the us networks now this iphone works both in the usa and in holland so definitely unlocked battery was my initial concern with buying used phone but lasts whole day with lot of use and 2 3 days with less use so really happy definitely can recommend 
4305,Apple iPhone 4s,0,the title says it is unlocked but acctually it is locked to verizon what happened to amazon there are more and more liers now am really disappointed 
4306,Apple iPhone 4s,0,it not sold by apple
4307,Apple iPhone 4s,1,the phone looks great and was well packaged at first was concerned that the phone was not fully unlocked because it was verizon phone but everything works great dont know why some customers had issues with this phone being an old verizon phone unless they just never tried putting sim card in it but im satisfied with everything
4308,Apple iPhone 4s,0,the betry of this phone is almost dead mean it gives maxi 3 hours similarly they said factory unlocked but it is not factory unlock it is at phone so am don need it am gona send it back 
4309,Apple iPhone 4s,0,product was not unlocked so we couldn use it and had to return it very disappointed
4310,Apple iPhone 4s,1,i was conscious of buying iphone online due too so many people getting ripped off by broken iphone sent to them or stolen one that can be activated even best advice can give read the sellers reviews and positive reviews number anywhere between 90 to 98 you should be fine have been wanting iphone for awhile but don have 600 to shell out for one about this iphone it is 4s it has sim card slot side it was unlocked phone which it maybe but said cell phone carrier verizon so my best guess it is unlocked and previous owner used them either way it worked just fine with straight talk could text and send photos have sim card slot but did not have to use it they ask me for some numbers and it worked the video is ok would say lot better then old cellphone 1080 30p good for taking pics with family friends video or good stand by but by no means should this be used for professional filmography the buttons are on the left two volume buttons up and down and button to set the phone to ring on be silent theres home buttom that is round wit square graphic the to button right issleep shut down towards the left is head phone jack and what seems to be mic wifi works the apps store is great you can download free magic app or google voice to make free wifi calls wifi does work it runs ios 9 3 the newest one memory 16gb you may want to little more on 32 gb icloud gives you 5gb free which is not lot 
4311,Apple iPhone 4s,0,total waste of money won connect to anything cellular and wifi ugh so frustrating it by far my worst amazon purchase to date 
4312,Apple iPhone 4s,0,the phones are not unlocked as stated 
4313,Apple iPhone 4s,1,great quality workes perfectly and looks new 
4314,Apple iPhone 4s,0,its says unlocked but sprint cannot bring it to their network
4315,Apple iPhone 4s,1,i bought this phone for my daughter and she loves it the phone came in perfect condition the sim card slot is regular size not micro which is what needed otherwise would have had to buy micro sim kit very happy with my purchase 
4316,Apple iPhone 4s,1,good but did not bring the earbud
4317,Apple iPhone 4s,0,i boutght two of this one came in ok condition the other one comes with scratches and with battery that wont last 1 hour am very dissapointed 
4318,Apple iPhone 4s,0,not compatible with the gsm network as promised locked to cdma verizon and sprint network very disappointed perhaps they sent the wrong phone 
4319,Apple iPhone 4s,0,this was gift for my wife and she is happy with it but everything works fine except for wi fi that is greyed out and not usable just google wi fi issues on iphone 4s and you will see what mean you make your own mind on this one
4320,Apple iPhone 4s,0,was suppose be unlocked but showed up locked and way more scratches than it was portrayed not very happy may have to return
4321,Apple iPhone 4s,1,so happy with the 4s it fits with my other apple items to charge easily however it does not hold the charge long 
4322,Apple iPhone 4s,0,product was not unlocked as statetd awful to find out the day before christmas 
4323,Apple iPhone 4s,0,the pin to unlock the sim card opening was not included in the package 
4324,Apple iPhone 4s,0,the product did not come unlocked as described 
4325,Apple iPhone 4s,1,my son loves his iphone great product 
4326,Apple iPhone 4s,1,the product is perfect but the packaging is poor 
4327,Apple iPhone 4s,1,iphone arrived within 2 days in excellent condition couldn find the minor scratches mentioned in the description unlocked as promised connected to mobile as soon as inserted my sim card activated phone and synced itunes am very pleased with this purchase 
4328,Apple iPhone 4s,0,good evening m just receiving this iphone and it a verizon iphone and it locked need your help to return this item and buy the unlocked cell 
4329,Apple iPhone 4s,0,when received this phone was very impressed by how well the outside of the phone looked it looked new unfortunately when turned it on there were few very faint but noticible yellow lines going down the screen returned it because was nervous that this could become major issue in the future 
